,GEOID,PVI,Formatted_District,state_fips,state,Senate Pred Dem Adjusted,Senate Pred GOP Adjusted
759,610U800US24036,-5.167135266322639,MD-Sen-36,24,MD,0,1
760,610U800US24037,3.7227647210566874,MD-Sen-37,24,MD,1,0
761,610U800US24038,-0.19366362235613543,MD-Sen-38,24,MD,0,1
762,610U800US24039,15.831146903619157,MD-Sen-39,24,MD,1,0
763,610U800US24040,41.611304557446225,MD-Sen-40,24,MD,1,0
764,610U800US24041,35.73271678987892,MD-Sen-41,24,MD,1,0
765,610U800US24042,-1.110151437620674,MD-Sen-42,24,MD,0,1
766,610U800US24043,38.101256506882464,MD-Sen-43,24,MD,1,0
767,610U800US24044,20.552759038761735,MD-Sen-44,24,MD,1,0
768,610U800US24045,47.031472965891425,MD-Sen-45,24,MD,1,0
769,610U800US24046,30.349663166355015,MD-Sen-46,24,MD,1,0
770,610U800US24047,44.37228026214303,MD-Sen-47,24,MD,1,0
771,610U800US23001,-3.5782874379763587,ME-Sen-01,23,ME,0,1
772,610U800US23002,-4.333857612534608,ME-Sen-02,23,ME,0,1
773,610U800US23003,-4.3571145706500385,ME-Sen-03,23,ME,0,1
774,610U800US23004,-9.984025759431141,ME-Sen-04,23,ME,0,1
775,610U800US23005,-0.07670330172117445,ME-Sen-05,23,ME,0,1
776,610U800US23006,-7.738616213315348,ME-Sen-06,23,ME,0,1
777,610U800US23007,-1.1749890532744907,ME-Sen-07,23,ME,0,1
778,610U800US23008,1.5412087880228977,ME-Sen-08,23,ME,1,0
779,610U800US23009,5.319388257177483,ME-Sen-09,23,ME,1,0
780,610U800US23010,-2.278931678491924,ME-Sen-10,23,ME,0,1
781,610U800US23011,0.9662981083877416,ME-Sen-11,23,ME,1,0
782,610U800US23012,2.1852292536475666,ME-Sen-12,23,ME,1,0
783,610U800US23013,1.672579333640405,ME-Sen-13,23,ME,1,0
784,610U800US23014,2.100438626217482,ME-Sen-14,23,ME,1,0
785,610U800US23015,1.2907757945308997,ME-Sen-15,23,ME,1,0
786,610U800US23016,-4.425029101978744,ME-Sen-16,23,ME,0,1
787,610U800US23017,7.154563136769729,ME-Sen-17,23,ME,1,0
788,610U800US23018,0.14356268686392148,ME-Sen-18,23,ME,1,0
789,610U800US23019,-4.754401396374686,ME-Sen-19,23,ME,0,1
790,610U800US23020,8.78227460593298,ME-Sen-20,23,ME,1,0
791,610U800US23021,6.615834778581853,ME-Sen-21,23,ME,1,0
792,610U800US23022,-2.516751393938172,ME-Sen-22,23,ME,0,1
793,610U800US23023,6.3754103489357465,ME-Sen-23,23,ME,1,0
794,610U800US23024,2.653596904514646,ME-Sen-24,23,ME,1,0
795,610U800US23025,5.037767728268044,ME-Sen-25,23,ME,1,0
796,610U800US23026,-5.123847708924314,ME-Sen-26,23,ME,0,1
797,610U800US23027,13.915204320415572,ME-Sen-27,23,ME,1,0
798,610U800US23028,31.32638806951138,ME-Sen-28,23,ME,1,0
799,610U800US23029,10.358280894264567,ME-Sen-29,23,ME,1,0
800,610U800US23030,2.7941085569535313,ME-Sen-30,23,ME,1,0
801,610U800US23031,10.74216436248389,ME-Sen-31,23,ME,1,0
802,610U800US23032,9.388729050405395,ME-Sen-32,23,ME,1,0
803,610U800US23033,-3.1061099534497654,ME-Sen-33,23,ME,0,1
804,610U800US23034,0.23519964582724384,ME-Sen-34,23,ME,1,0
805,610U800US23035,0.8077636975237894,ME-Sen-35,23,ME,1,0
806,610U800US26001,21.89745275107986,MI-Sen-01,26,MI,1,0
807,610U800US26002,10.042268530533246,MI-Sen-02,26,MI,1,0
808,610U800US26003,24.454348429571144,MI-Sen-03,26,MI,1,0
809,610U800US26004,0.6525598505068171,MI-Sen-04,26,MI,1,0
810,610U800US26005,8.367818656956986,MI-Sen-05,26,MI,1,0
811,610U800US26006,21.09369631324997,MI-Sen-06,26,MI,1,0
812,610U800US26007,24.180610441690245,MI-Sen-07,26,MI,1,0
813,610U800US26008,32.88766425893843,MI-Sen-08,26,MI,1,0
814,610U800US26009,-2.6918193808293527,MI-Sen-09,26,MI,0,1
815,610U800US26010,18.81807557249182,MI-Sen-10,26,MI,1,0
816,610U800US26011,0.06914115393595388,MI-Sen-11,26,MI,1,0
817,610U800US26012,0.09049978613517062,MI-Sen-12,26,MI,1,0
818,610U800US26013,-0.2615346756642989,MI-Sen-13,26,MI,0,1
819,610U800US26014,-0.2852204844609023,MI-Sen-14,26,MI,0,1
820,610U800US26015,18.703140662841157,MI-Sen-15,26,MI,1,0
821,610U800US26016,-8.828952094303693,MI-Sen-16,26,MI,0,1
822,610U800US26017,-6.385269851294657,MI-Sen-17,26,MI,0,1
823,610U800US26018,-10.035278105157982,MI-Sen-18,26,MI,0,1
824,610U800US26019,6.438344249063478,MI-Sen-19,26,MI,1,0
825,610U800US26020,-9.357596852891417,MI-Sen-20,26,MI,0,1
826,610U800US26021,7.714229392447923,MI-Sen-21,26,MI,1,0
827,610U800US26022,-13.163536387491327,MI-Sen-22,26,MI,0,1
828,610U800US26023,-6.669722083033159,MI-Sen-23,26,MI,0,1
829,610U800US26024,-11.189363273746341,MI-Sen-24,26,MI,0,1
830,610U800US26025,-8.415228924527115,MI-Sen-25,26,MI,0,1
831,610U800US26026,-10.273288283754333,MI-Sen-26,26,MI,0,1
832,610U800US26027,8.7256605315576,MI-Sen-27,26,MI,1,0
833,610U800US26028,1.5186194061729612,MI-Sen-28,26,MI,1,0
834,610U800US26029,7.748107556009204,MI-Sen-29,26,MI,1,0
835,610U800US26030,-0.09725569712252735,MI-Sen-30,26,MI,0,1
836,610U800US26031,-11.216989078530634,MI-Sen-31,26,MI,0,1
837,610U800US26032,-2.295387865441045,MI-Sen-32,26,MI,0,1
838,610U800US26033,-14.917582688997843,MI-Sen-33,26,MI,0,1
839,610U800US26034,-9.830214479018494,MI-Sen-34,26,MI,0,1
840,610U800US26035,3.3044416370620335,MI-Sen-35,26,MI,1,0
841,610U800US26036,-10.230344410191165,MI-Sen-36,26,MI,0,1
842,610U800US26037,-4.791997231584075,MI-Sen-37,26,MI,0,1
843,610U800US26038,-2.395671852798383,MI-Sen-38,26,MI,0,1
844,610U800US27001,-10.323679167150402,MN-Sen-01,27,MN,0,1
845,610U800US27002,2.036222063423841,MN-Sen-02,27,MN,1,0
846,610U800US27003,-0.7766639809381228,MN-Sen-03,27,MN,0,1
847,610U800US27004,4.749366912624588,MN-Sen-04,27,MN,1,0
848,610U800US27005,-12.559666302164906,MN-Sen-05,27,MN,0,1
849,610U800US27006,-6.619814109725995,MN-Sen-06,27,MN,0,1
850,610U800US27007,-11.557684204930556,MN-Sen-07,27,MN,0,1
851,610U800US27008,13.616963113234554,MN-Sen-08,27,MN,1,0
852,610U800US27009,-11.169781992188462,MN-Sen-09,27,MN,0,1
853,610U800US27010,-9.21055654975463,MN-Sen-10,27,MN,0,1
854,610U800US27011,-1.1528526661287657,MN-Sen-11,27,MN,0,1
855,610U800US27012,-13.771028362836816,MN-Sen-12,27,MN,0,1
856,610U800US27013,-10.075599327082855,MN-Sen-13,27,MN,0,1
857,610U800US27014,16.790460415569264,MN-Sen-14,27,MN,1,0
858,610U800US27015,-17.10260586543691,MN-Sen-15,27,MN,0,1
859,610U800US27016,-7.043025511100739,MN-Sen-16,27,MN,0,1
860,610U800US27017,-15.214351484118723,MN-Sen-17,27,MN,0,1
861,610U800US27018,8.497696862726219,MN-Sen-18,27,MN,1,0
862,610U800US27019,-4.664959574868677,MN-Sen-19,27,MN,0,1
863,610U800US27020,-13.17072092633612,MN-Sen-20,27,MN,0,1
864,610U800US27021,-14.42412843946046,MN-Sen-21,27,MN,0,1
865,610U800US27022,-17.82348834004889,MN-Sen-22,27,MN,0,1
866,610U800US27023,-6.859224618834341,MN-Sen-23,27,MN,0,1
867,610U800US27024,-3.074913259796512,MN-Sen-24,27,MN,0,1
868,610U800US27025,9.441334250490284,MN-Sen-25,27,MN,1,0
869,610U800US27026,-2.346516662630343,MN-Sen-26,27,MN,0,1
870,610U800US27027,-12.566793616192289,MN-Sen-27,27,MN,0,1
871,610U800US27028,-6.5706364305117635,MN-Sen-28,27,MN,0,1
872,610U800US27029,-13.655424824743221,MN-Sen-29,27,MN,0,1
873,610U800US27030,-18.19408682282363,MN-Sen-30,27,MN,0,1
874,610U800US27031,-11.857888416303322,MN-Sen-31,27,MN,0,1
875,610U800US27032,-0.3450541092428434,MN-Sen-32,27,MN,0,1
876,610U800US27033,-5.054439797707875,MN-Sen-33,27,MN,0,1
877,610U800US27034,0.3581443961075319,MN-Sen-34,27,MN,1,0
878,610U800US27035,-2.211456214882265,MN-Sen-35,27,MN,0,1
879,610U800US27036,-1.6311846575701114,MN-Sen-36,27,MN,0,1
880,610U800US27037,-1.6862342898618685,MN-Sen-37,27,MN,0,1
881,610U800US27038,32.725513531628366,MN-Sen-38,27,MN,1,0
882,610U800US27039,13.873566350605111,MN-Sen-39,27,MN,1,0
883,610U800US27040,7.197311685006251,MN-Sen-40,27,MN,1,0
884,610U800US27041,-1.6267044805600204,MN-Sen-41,27,MN,0,1
885,610U800US27042,10.686053215171484,MN-Sen-42,27,MN,1,0
886,610U800US27043,16.377440750527178,MN-Sen-43,27,MN,1,0
887,610U800US27044,8.139497342894277,MN-Sen-44,27,MN,1,0
888,610U800US27045,5.427060263787844,MN-Sen-45,27,MN,1,0
889,610U800US27046,22.63081349525842,MN-Sen-46,27,MN,1,0
890,610U800US27047,11.102935426801295,MN-Sen-47,27,MN,1,0
891,610U800US27048,-0.2819457623325299,MN-Sen-48,27,MN,0,1
892,610U800US27049,9.600308166473825,MN-Sen-49,27,MN,1,0
893,610U800US27050,12.857322847511728,MN-Sen-50,27,MN,1,0
894,610U800US27051,16.884859688601264,MN-Sen-51,27,MN,1,0
895,610U800US27052,8.144780655100131,MN-Sen-52,27,MN,1,0
896,610U800US27053,4.7842497709605585,MN-Sen-53,27,MN,1,0
897,610U800US27054,-0.9383901626351872,MN-Sen-54,27,MN,0,1
898,610U800US27055,5.03431353674118,MN-Sen-55,27,MN,1,0
899,610U800US27056,3.5985560083661086,MN-Sen-56,27,MN,1,0
900,610U800US27057,-5.201020330043983,MN-Sen-57,27,MN,0,1
901,610U800US27058,-6.571519745145634,MN-Sen-58,27,MN,0,1
902,610U800US27059,36.3236443916779,MN-Sen-59,27,MN,1,0
903,610U800US27060,38.24337969957922,MN-Sen-60,27,MN,1,0
904,610U800US27061,32.38487389950905,MN-Sen-61,27,MN,1,0
905,610U800US27062,44.03540595051157,MN-Sen-62,27,MN,1,0
906,610U800US27063,30.03796278322937,MN-Sen-63,27,MN,1,0
907,610U800US27064,22.451308381966008,MN-Sen-64,27,MN,1,0
908,610U800US27065,25.86929811595208,MN-Sen-65,27,MN,1,0
909,610U800US27066,30.69175035116249,MN-Sen-66,27,MN,1,0
910,610U800US27067,32.84461653095936,MN-Sen-67,27,MN,1,0
911,610U800US29001,-7.585049500521945,MO-Sen-01,29,MO,0,1
912,610U800US29002,-15.95587889613703,MO-Sen-02,29,MO,0,1
913,610U800US29003,-28.201962953308445,MO-Sen-03,29,MO,0,1
914,610U800US29004,12.467319899475834,MO-Sen-04,29,MO,1,0
915,610U800US29005,33.37242455152472,MO-Sen-05,29,MO,1,0
916,610U800US29006,-21.261640211663387,MO-Sen-06,29,MO,0,1
917,610U800US29007,21.087117672089576,MO-Sen-07,29,MO,1,0
918,610U800US29008,-12.648081199835058,MO-Sen-08,29,MO,0,1
919,610U800US29009,28.795905359685666,MO-Sen-09,29,MO,1,0
920,610U800US29010,-27.085635100897548,MO-Sen-10,29,MO,0,1
921,610U800US29011,-1.639421243045465,MO-Sen-11,29,MO,0,1
922,610U800US29012,-23.51731788248104,MO-Sen-12,29,MO,0,1
923,610U800US29013,26.811134714411967,MO-Sen-13,29,MO,1,0
924,610U800US29014,26.852405835798965,MO-Sen-14,29,MO,1,0
925,610U800US29015,-4.819064833049669,MO-Sen-15,29,MO,0,1
926,610U800US29016,-18.61650201321126,MO-Sen-16,29,MO,0,1
927,610U800US29017,-0.6987410658587123,MO-Sen-17,29,MO,0,1
928,610U800US29018,-18.2321389055893,MO-Sen-18,29,MO,0,1
929,610U800US29019,1.614433652697885,MO-Sen-19,29,MO,1,0
930,610U800US29020,-27.67044272591928,MO-Sen-20,29,MO,0,1
931,610U800US29021,-18.570069769758625,MO-Sen-21,29,MO,0,1
932,610U800US29022,-24.120728015046947,MO-Sen-22,29,MO,0,1
933,610U800US29023,-12.957802166972584,MO-Sen-23,29,MO,0,1
934,610U800US29024,-0.8955983348558227,MO-Sen-24,29,MO,0,1
935,610U800US29025,-20.836665903422187,MO-Sen-25,29,MO,0,1
936,610U800US29026,-23.715179205608234,MO-Sen-26,29,MO,0,1
937,610U800US29027,-22.566703728441407,MO-Sen-27,29,MO,0,1
938,610U800US29028,-21.617055821895292,MO-Sen-28,29,MO,0,1
939,610U800US29029,-22.851259473156215,MO-Sen-29,29,MO,0,1
940,610U800US29030,-9.701347809420094,MO-Sen-30,29,MO,0,1
941,610U800US29031,-21.081534801485144,MO-Sen-31,29,MO,0,1
942,610U800US29032,-14.899759115942384,MO-Sen-32,29,MO,0,1
943,610U800US29033,-25.13645331218675,MO-Sen-33,29,MO,0,1
944,610U800US29034,-10.092932847658105,MO-Sen-34,29,MO,0,1
945,610U800US28001,-2.694679108534748,MS-Sen-01,28,MS,0,1
946,610U800US28002,-14.698426690218888,MS-Sen-02,28,MS,0,1
947,610U800US28003,-15.423891017928675,MS-Sen-03,28,MS,0,1
948,610U800US28004,-22.312740667366636,MS-Sen-04,28,MS,0,1
949,610U800US28005,-24.073931974610364,MS-Sen-05,28,MS,0,1
950,610U800US28006,-21.160104231393152,MS-Sen-06,28,MS,0,1
951,610U800US28007,-1.4214462978455913,MS-Sen-07,28,MS,0,1
952,610U800US28008,-12.146378010447144,MS-Sen-08,28,MS,0,1
953,610U800US28009,-3.983554974725969,MS-Sen-09,28,MS,0,1
954,610U800US28010,-5.571437561980648,MS-Sen-10,28,MS,0,1
955,610U800US28011,19.37511065864873,MS-Sen-11,28,MS,1,0
956,610U800US28012,9.118224469904522,MS-Sen-12,28,MS,1,0
957,610U800US28013,21.509818801817723,MS-Sen-13,28,MS,1,0
958,610U800US28014,-13.336996423167896,MS-Sen-14,28,MS,0,1
959,610U800US28015,-2.2425650413529734,MS-Sen-15,28,MS,0,1
960,610U800US28016,17.266712631126687,MS-Sen-16,28,MS,1,0
961,610U800US28017,-18.20969701971321,MS-Sen-17,28,MS,0,1
962,610U800US28018,-9.696020541745225,MS-Sen-18,28,MS,0,1
963,610U800US28019,-12.496414772612379,MS-Sen-19,28,MS,0,1
964,610U800US28020,-18.963749423695315,MS-Sen-20,28,MS,0,1
965,610U800US28021,15.352665527828053,MS-Sen-21,28,MS,1,0
966,610U800US28022,11.4532953537143,MS-Sen-22,28,MS,1,0
967,610U800US28023,-0.5386039970139631,MS-Sen-23,28,MS,0,1
968,610U800US28024,19.4809335349209,MS-Sen-24,28,MS,1,0
969,610U800US28025,-3.30542406071417,MS-Sen-25,28,MS,0,1
970,610U800US28026,17.858059556125504,MS-Sen-26,28,MS,1,0
971,610U800US28027,17.303160666504247,MS-Sen-27,28,MS,1,0
972,610U800US28028,34.93101887281951,MS-Sen-28,28,MS,1,0
973,610U800US28029,19.617151395061097,MS-Sen-29,28,MS,1,0
974,610U800US28030,-15.319674571084047,MS-Sen-30,28,MS,0,1
975,610U800US28031,-16.65043065048296,MS-Sen-31,28,MS,0,1
976,610U800US28032,16.582180529095808,MS-Sen-32,28,MS,1,0
977,610U800US28033,-20.162291535207483,MS-Sen-33,28,MS,0,1
978,610U800US28034,5.8543332259330825,MS-Sen-34,28,MS,1,0
979,610U800US28035,-19.03329047192442,MS-Sen-35,28,MS,0,1
980,610U800US28036,-29.785698950016986,MS-Sen-36,28,MS,0,1
981,610U800US28037,11.445825992600048,MS-Sen-37,28,MS,1,0
982,610U800US28038,15.903884296568814,MS-Sen-38,28,MS,1,0
983,610U800US28039,-21.390017106888518,MS-Sen-39,28,MS,0,1
984,610U800US28040,-22.12424773263417,MS-Sen-40,28,MS,0,1
985,610U800US28041,-24.466020211977753,MS-Sen-41,28,MS,0,1
986,610U800US28042,-19.126328483712754,MS-Sen-42,28,MS,0,1
987,610U800US28043,-20.501040671041057,MS-Sen-43,28,MS,0,1
988,610U800US28044,-21.162396537039744,MS-Sen-44,28,MS,0,1
989,610U800US28045,-3.4481420956647657,MS-Sen-45,28,MS,0,1
990,610U800US28046,-23.092647897035118,MS-Sen-46,28,MS,0,1
991,610U800US28047,-28.34781581309646,MS-Sen-47,28,MS,0,1
992,610U800US28048,3.185504637295717,MS-Sen-48,28,MS,1,0
993,610U800US28049,-1.8267108377467345,MS-Sen-49,28,MS,0,1
994,610U800US28050,-1.9404245947603176,MS-Sen-50,28,MS,0,1
995,610U800US28051,-11.974078392056263,MS-Sen-51,28,MS,0,1
996,610U800US28052,0.31538430428113173,MS-Sen-52,28,MS,1,0
997,610U800US30001,-4.834335586779346,MT-Sen-01,30,MT,0,1
998,610U800US30002,-8.963305920095676,MT-Sen-02,30,MT,0,1
999,610U800US30003,-0.753240491729402,MT-Sen-03,30,MT,0,1
1000,610U800US30004,-15.780336210217705,MT-Sen-04,30,MT,0,1
1001,610U800US30005,-14.047315418085038,MT-Sen-05,30,MT,0,1
1002,610U800US30006,-7.101763368752126,MT-Sen-06,30,MT,0,1
1003,610U800US30007,-6.998231157223449,MT-Sen-07,30,MT,0,1
1004,610U800US30008,7.399237622731832,MT-Sen-08,30,MT,1,0
1005,610U800US30009,-24.088620211416877,MT-Sen-09,30,MT,0,1
1006,610U800US30010,-35.239677504692246,MT-Sen-10,30,MT,0,1
1007,610U800US30011,-9.012991846686104,MT-Sen-11,30,MT,0,1
1008,610U800US30012,1.2083209486724336,MT-Sen-12,30,MT,1,0
1009,610U800US30013,-3.9581985578347414,MT-Sen-13,30,MT,0,1
1010,610U800US30014,-20.2251974677811,MT-Sen-14,30,MT,0,1
1011,610U800US30015,-18.816121077825397,MT-Sen-15,30,MT,0,1
1012,610U800US30016,-14.217484211874616,MT-Sen-16,30,MT,0,1
1013,610U800US30017,-20.993644658581964,MT-Sen-17,30,MT,0,1
1014,610U800US30018,-28.95111951712081,MT-Sen-18,30,MT,0,1
1015,610U800US30019,-33.19547957801931,MT-Sen-19,30,MT,0,1
1016,610U800US30020,-32.69262947894176,MT-Sen-20,30,MT,0,1
1017,610U800US30021,-17.902892790137663,MT-Sen-21,30,MT,0,1
1018,610U800US30022,-11.201510591661513,MT-Sen-22,30,MT,0,1
1019,610U800US30023,-14.884506317715495,MT-Sen-23,30,MT,0,1
1020,610U800US30024,3.7135496687715626,MT-Sen-24,30,MT,1,0
1021,610U800US30025,-0.5949984443438812,MT-Sen-25,30,MT,0,1
1022,610U800US30026,1.06610380258239,MT-Sen-26,30,MT,1,0
1023,610U800US30027,-21.24019233541179,MT-Sen-27,30,MT,0,1
1024,610U800US30028,-12.179688648598258,MT-Sen-28,30,MT,0,1
1025,610U800US30029,-26.531173285251278,MT-Sen-29,30,MT,0,1
1026,610U800US30030,-3.5054435250870988,MT-Sen-30,30,MT,0,1
1027,610U800US30031,21.40316943814578,MT-Sen-31,30,MT,1,0
1028,610U800US30032,11.653616384607815,MT-Sen-32,30,MT,1,0
1029,610U800US30033,18.162736358311996,MT-Sen-33,30,MT,1,0
1030,610U800US30034,-16.41780292992805,MT-Sen-34,30,MT,0,1
1031,610U800US30035,-10.84783862396932,MT-Sen-35,30,MT,0,1
1032,610U800US30036,-19.84082651017235,MT-Sen-36,30,MT,0,1
1033,610U800US30037,-5.271955509699703,MT-Sen-37,30,MT,0,1
1034,610U800US30038,-7.967081043318215,MT-Sen-38,30,MT,0,1
1035,610U800US30039,-11.014764615066618,MT-Sen-39,30,MT,0,1
1036,610U800US30040,-3.2958713236603447,MT-Sen-40,30,MT,0,1
1037,610U800US30041,-3.099287267054587,MT-Sen-41,30,MT,0,1
1038,610U800US30042,-14.792177252819155,MT-Sen-42,30,MT,0,1
1039,610U800US30043,-7.459618192107756,MT-Sen-43,30,MT,0,1
1040,610U800US30044,-17.859411112101416,MT-Sen-44,30,MT,0,1
1041,610U800US30045,6.943655460014676,MT-Sen-45,30,MT,1,0
1042,610U800US30046,11.069963658924367,MT-Sen-46,30,MT,1,0
1043,610U800US30047,0.6975932918946199,MT-Sen-47,30,MT,1,0
1044,610U800US30048,14.742452075166625,MT-Sen-48,30,MT,1,0
1045,610U800US30049,0.6484564514147095,MT-Sen-49,30,MT,1,0
1046,610U800US30050,7.6081345590611225,MT-Sen-50,30,MT,1,0
1047,610U800US37001,-13.030423178867498,NC-Sen-01,37,NC,0,1
1048,610U800US37002,-4.604439951700764,NC-Sen-02,37,NC,0,1
1049,610U800US37003,1.409106781487214,NC-Sen-03,37,NC,1,0
1050,610U800US37004,-0.46821335930260943,NC-Sen-04,37,NC,0,1
1051,610U800US37005,12.984698531446632,NC-Sen-05,37,NC,1,0
1052,610U800US37006,-12.83091407534424,NC-Sen-06,37,NC,0,1
1053,610U800US37007,3.6923866932552545,NC-Sen-07,37,NC,1,0
1054,610U800US37008,-9.364870050409609,NC-Sen-08,37,NC,0,1
1055,610U800US37009,-9.376561116931482,NC-Sen-09,37,NC,0,1
1056,610U800US37010,-13.37462225298972,NC-Sen-10,37,NC,0,1
1057,610U800US37011,-0.8195308990977068,NC-Sen-11,37,NC,0,1
1058,610U800US37012,-8.727336054821825,NC-Sen-12,37,NC,0,1
1059,610U800US37013,10.630786805203094,NC-Sen-13,37,NC,1,0
1060,610U800US37014,20.70018200736112,NC-Sen-14,37,NC,1,0
1061,610U800US37015,17.614032305857904,NC-Sen-15,37,NC,1,0
1062,610U800US37016,9.822903732321578,NC-Sen-16,37,NC,1,0
1063,610U800US37017,-4.945214616894255,NC-Sen-17,37,NC,0,1
1064,610U800US37018,1.6674872053568492,NC-Sen-18,37,NC,1,0
1065,610U800US37019,3.0318826643950296,NC-Sen-19,37,NC,1,0
1066,610U800US37020,14.230419558132144,NC-Sen-20,37,NC,1,0
1067,610U800US37021,3.5739244179374388,NC-Sen-21,37,NC,1,0
1068,610U800US37022,19.942756028492994,NC-Sen-22,37,NC,1,0
1069,610U800US37023,11.038501191260632,NC-Sen-23,37,NC,1,0
1070,610U800US37024,5.115651730820932,NC-Sen-24,37,NC,1,0
1071,610U800US37025,-7.706067359703029,NC-Sen-25,37,NC,0,1
1072,610U800US37026,-11.954487465517747,NC-Sen-26,37,NC,0,1
1073,610U800US37027,3.6651723667347036,NC-Sen-27,37,NC,1,0
1074,610U800US37028,23.823601426242714,NC-Sen-28,37,NC,1,0
1075,610U800US37029,-12.624398932689711,NC-Sen-29,37,NC,0,1
1076,610U800US37030,-19.862223343238483,NC-Sen-30,37,NC,0,1
1077,610U800US37031,-3.7507384380712594,NC-Sen-31,37,NC,0,1
1078,610U800US37032,9.70903424632692,NC-Sen-32,37,NC,1,0
1079,610U800US37033,-17.16360721611959,NC-Sen-33,37,NC,0,1
1080,610U800US37034,-3.275924495333218,NC-Sen-34,37,NC,0,1
1081,610U800US37035,-9.345868020123168,NC-Sen-35,37,NC,0,1
1082,610U800US37036,-24.919909329329148,NC-Sen-36,37,NC,0,1
1083,610U800US37037,-9.126429437949463,NC-Sen-37,37,NC,0,1
1084,610U800US37038,33.46475852756696,NC-Sen-38,37,NC,1,0
1085,610U800US37039,17.088447045023308,NC-Sen-39,37,NC,1,0
1086,610U800US37040,21.77346710583481,NC-Sen-40,37,NC,1,0
1087,610U800US37041,17.493860290984955,NC-Sen-41,37,NC,1,0
1088,610U800US37042,4.633091914745648,NC-Sen-42,37,NC,1,0
1089,610U800US37043,-8.350083861347402,NC-Sen-43,37,NC,0,1
1090,610U800US37044,-20.256824910102278,NC-Sen-44,37,NC,0,1
1091,610U800US37045,-19.54833761538155,NC-Sen-45,37,NC,0,1
1092,610U800US37046,-14.051126110037739,NC-Sen-46,37,NC,0,1
1093,610U800US37047,-14.044514550724617,NC-Sen-47,37,NC,0,1
1094,610U800US37048,-16.101541168270916,NC-Sen-48,37,NC,0,1
1095,610U800US37049,2.165452270762808,NC-Sen-49,37,NC,1,0
1096,610U800US37050,-16.539364878784006,NC-Sen-50,37,NC,0,1
1097,610U800US38001,-35.94968952460538,ND-Sen-01,38,ND,0,1
1098,610U800US38002,-46.993330060452,ND-Sen-02,38,ND,0,1
1099,610U800US38003,-22.37509523938351,ND-Sen-03,38,ND,0,1
1100,610U800US38004,-30.649431232291967,ND-Sen-04,38,ND,0,1
1101,610U800US38005,-2.9848741680545903,ND-Sen-05,38,ND,0,1
1102,610U800US38006,-32.47283593257778,ND-Sen-06,38,ND,0,1
1103,610U800US38007,-16.168710412247446,ND-Sen-07,38,ND,0,1
1104,610U800US38008,-19.722210149905816,ND-Sen-08,38,ND,0,1
1105,610U800US38009,-4.686380242610822,ND-Sen-09,38,ND,0,1
1106,610U800US38010,23.5289142155782,ND-Sen-10,38,ND,1,0
1107,610U800US38011,-2.5230245837411704,ND-Sen-11,38,ND,0,1
1108,610U800US38012,-16.544662486529415,ND-Sen-12,38,ND,0,1
1109,610U800US38013,4.220710590023414,ND-Sen-13,38,ND,1,0
1110,610U800US38014,-35.93410716124722,ND-Sen-14,38,ND,0,1
1111,610U800US38015,-25.35641559580112,ND-Sen-15,38,ND,0,1
1112,610U800US38016,2.0731854243475745,ND-Sen-16,38,ND,1,0
1113,610U800US38017,-16.05702107292147,ND-Sen-17,38,ND,0,1
1114,610U800US38018,-3.609486778659079,ND-Sen-18,38,ND,0,1
1115,610U800US38019,-32.17746695004763,ND-Sen-19,38,ND,0,1
1116,610U800US38020,-14.563425680361306,ND-Sen-20,38,ND,0,1
1117,610U800US38021,13.65300490757524,ND-Sen-21,38,ND,1,0
1118,610U800US38022,-23.548948453047867,ND-Sen-22,38,ND,0,1
1119,610U800US38023,-31.406994013836403,ND-Sen-23,38,ND,0,1
1120,610U800US38024,-18.034834024282898,ND-Sen-24,38,ND,0,1
1121,610U800US38025,-10.957573622545265,ND-Sen-25,38,ND,0,1
1122,610U800US38026,-46.447535714916306,ND-Sen-26,38,ND,0,1
1123,610U800US38027,-15.823532267606456,ND-Sen-27,38,ND,0,1
1124,610U800US38028,-34.08202019630863,ND-Sen-28,38,ND,0,1
1125,610U800US38029,-36.45677051064594,ND-Sen-29,38,ND,0,1
1126,610U800US38030,-21.76903711265363,ND-Sen-30,38,ND,0,1
1127,610U800US38031,-20.276408051231225,ND-Sen-31,38,ND,0,1
1128,610U800US38032,-11.009259978437662,ND-Sen-32,38,ND,0,1
1129,610U800US38033,-29.239464578107317,ND-Sen-33,38,ND,0,1
1130,610U800US38034,-6.029947380802321,ND-Sen-34,38,ND,0,1
1131,610U800US38035,-7.0424331923071595,ND-Sen-35,38,ND,0,1
1132,610U800US38036,-40.9739319262434,ND-Sen-36,38,ND,0,1
1133,610U800US38037,-33.05902807592387,ND-Sen-37,38,ND,0,1
1134,610U800US38038,-24.101621615163918,ND-Sen-38,38,ND,0,1
1135,610U800US38039,-45.46057006747552,ND-Sen-39,38,ND,0,1
1136,610U800US38040,-14.404538542234494,ND-Sen-40,38,ND,0,1
1137,610U800US38041,-3.4208203637625996,ND-Sen-41,38,ND,0,1
1138,610U800US38042,14.665121042957868,ND-Sen-42,38,ND,1,0
1139,610U800US38043,18.225115128043203,ND-Sen-43,38,ND,1,0
1140,610U800US38044,23.088756878340206,ND-Sen-44,38,ND,1,0
1141,610U800US38045,-0.8132142317673292,ND-Sen-45,38,ND,0,1
1142,610U800US38046,-6.226792002201966,ND-Sen-46,38,ND,0,1
1143,610U800US38047,-3.8765282343296708,ND-Sen-47,38,ND,0,1
